review_id,product_id,customer_id,rating,review_date,comment
523,73,480,5,2025-06-14,"Excelente calidad, lo recomiendo"
524,85,356,5,2025-03-31,Llegó rápido y como se describe
525,82,389,5,2026-02-15,Lo volvería a comprar
526,59,161,4,2026-05-19,
527,84,249,2,2025-03-25,No llegó como esperaba
528,78,92,5,2025-08-04,Muy buena relación precio-calidad
529,83,161,5,2024-11-25,
530,53,131,4,2026-04-06,Llegó rápido y como se describe
531,67,266,3,2026-02-14,Es correcto por el precio
532,83,327,5,2025-12-28,Lo volvería a comprar
533,42,66,5,2025-10-11,Muy buena relación precio-calidad
534,35,456,4,2025-04-19,"Excelente calidad, lo recomiendo"
535,66,342,5,2024-12-10,Superó mis expectativas
536,55,356,5,2024-08-22,
537,22,131,5,2026-03-22,Perfecto para uso diario
538,64,365,5,2026-04-28,Muy buena relación precio-calidad
539,39,295,5,2025-05-10,Muy buena relación precio-calidad
540,43,465,4,2026-05-31,Perfecto para uso diario
541,55,533,5,2024-10-09,Muy buena relación precio-calidad
542,37,221,1,2025-05-16,Mala calidad de materiales
543,44,178,5,2025-10-15,Llegó rápido y como se describe
544,37,389,4,2025-08-17,Lo volvería a comprar
545,82,579,5,2024-11-03,Perfecto para uso diario
546,14,367,4,2024-09-16,"Excelente calidad, lo recomiendo"
547,86,79,1,2024-06-21,Mala calidad de materiales
548,14,144,3,2025-06-08,"Cumple lo básico, nada del otro mundo"
549,54,525,3,2025-12-21,"Está bien, aunque tardó en llegar"
550,13,269,5,2025-07-25,Llegó rápido y como se describe
551,53,131,2,2024-12-25,
552,83,38,3,2026-02-23,"Está bien, aunque tardó en llegar"
553,57,506,4,2024-08-20,
554,46,103,3,2025-04-02,"Cumple lo básico, nada del otro mundo"
555,23,403,3,2025-03-03,"Está bien, aunque tardó en llegar"
556,6,213,3,2026-06-24,Es correcto por el precio
557,12,36,5,2025-08-30,"Excelente calidad, lo recomiendo"
558,32,181,3,2025-05-29,"Está bien, aunque tardó en llegar"
559,18,465,5,2026-06-18,Superó mis expectativas
560,21,391,1,2025-01-07,Se rompió al poco tiempo
561,3,598,3,2026-02-21,Es correcto por el precio
562,78,81,4,2025-10-07,Perfecto para uso diario
563,64,583,5,2026-02-12,Lo volvería a comprar
564,68,111,5,2024-10-05,Perfecto para uso diario
565,72,472,4,2025-01-27,
566,90,9,1,2025-06-06,
567,42,533,5,2025-09-07,Llegó rápido y como se describe
568,26,170,5,2025-10-30,Lo volvería a comprar
569,53,445,4,2025-11-28,Muy buena relación precio-calidad
570,35,218,2,2024-08-08,No llegó como esperaba
571,89,415,4,2024-08-26,Muy buena relación precio-calidad
572,33,473,3,2025-07-18,Es correcto por el precio
573,38,206,2,2025-08-24,
574,6,210,5,2024-10-26,Superó mis expectativas
575,54,43,4,2026-01-14,Muy buena relación precio-calidad
576,79,463,4,2025-11-16,Muy buena relación precio-calidad
577,21,193,2,2025-05-08,Mala calidad de materiales
578,22,354,5,2025-12-14,
579,18,6,5,2024-09-19,
580,35,49,5,2026-06-08,Perfecto para uso diario
581,80,599,2,2025-04-06,No llegó como esperaba
582,46,62,0,2026-05-22,Mala calidad de materiales
583,62,280,5,2026-05-06,Superó mis expectativas
584,54,261,2,2025-07-27,Se rompió al poco tiempo
585,41,274,5,2026-06-28,Llegó rápido y como se describe
586,28,408,1,2025-02-15,No llegó como esperaba
587,11,465,4,2024-10-20,Muy buena relación precio-calidad
588,74,410,4,2026-03-03,Llegó rápido y como se describe
589,56,516,0,2025-12-14,
590,20,315,5,2025-07-05,"Excelente calidad, lo recomiendo"
591,21,550,1,2024-06-02,
592,60,602,5,2026-04-22,Llegó rápido y como se describe
593,13,326,5,2025-05-16,Perfecto para uso diario
594,16,451,2,2025-05-25,Mala calidad de materiales
595,77,486,1,2025-04-12,Mala calidad de materiales
596,62,354,4,2025-06-12,Llegó rápido y como se describe
597,64,142,1,2025-01-22,Mala calidad de materiales
598,1,205,5,2025-06-27,Lo volvería a comprar
599,54,279,4,2024-08-08,Llegó rápido y como se describe
600,31,72,5,2026-01-31,Superó mis expectativas
601,79,298,5,2026-05-10,Muy buena relación precio-calidad
602,53,443,3,2025-01-04,"Cumple lo básico, nada del otro mundo"
603,79,31,5,2026-03-31,Muy buena relación precio-calidad
604,16,253,2,2026-03-18,Se rompió al poco tiempo
605,91,389,4,2025-07-16,Muy buena relación precio-calidad
606,91,201,4,2025-04-05,Muy buena relación precio-calidad
607,66,139,3,2026-05-05,"Cumple lo básico, nada del otro mundo"
608,66,329,5,2026-01-31,Superó mis expectativas
609,73,217,5,2025-07-22,Muy buena relación precio-calidad
610,59,323,4,2025-01-13,Muy buena relación precio-calidad
611,86,509,1,2025-03-29,No llegó como esperaba
612,37,91,3,2026-06-26,
613,36,42,3,2025-09-15,Es correcto por el precio
614,58,343,1,2024-10-24,El envío tardó demasiado
615,25,276,4,2024-06-17,Perfecto para uso diario
616,49,407,3,2025-04-01,"Cumple lo básico, nada del otro mundo"
617,20,76,3,2025-02-23,Es correcto por el precio
618,37,208,4,2026-03-26,Superó mis expectativas
619,56,491,5,2026-03-07,Llegó rápido y como se describe
620,66,419,0,2026-05-09,Mala calidad de materiales
621,17,500,4,2026-06-07,Lo volvería a comprar
622,13,464,1,2025-08-02,
623,73,395,2,2025-03-17,
624,70,361,2,2025-05-30,El envío tardó demasiado
625,54,43,5,2026-01-19,Muy buena relación precio-calidad
626,20,408,1,2024-12-06,Mala calidad de materiales
627,59,580,4,2025-04-11,"Excelente calidad, lo recomiendo"
628,73,390,4,2025-06-13,Lo volvería a comprar
629,25,162,5,2025-09-06,Lo volvería a comprar
630,71,517,4,2025-08-08,
631,8,228,4,2025-10-08,Perfecto para uso diario
632,94,73,2,2025-09-24,
633,84,143,5,2026-03-03,Muy buena relación precio-calidad
634,43,100,5,2026-03-04,Llegó rápido y como se describe
635,5,476,3,2024-12-27,"Cumple lo básico, nada del otro mundo"
636,71,154,3,2026-02-23,Es correcto por el precio
637,14,123,5,2026-02-25,Lo volvería a comprar
638,95,481,5,2026-04-09,Superó mis expectativas
639,57,565,5,2025-08-23,Lo volvería a comprar
640,32,401,1,2025-03-28,
641,50,418,4,2026-05-04,Muy buena relación precio-calidad
642,49,347,4,2025-07-18,Llegó rápido y como se describe
643,49,541,2,2025-12-23,Se rompió al poco tiempo
644,79,127,4,2024-10-23,"Excelente calidad, lo recomiendo"
645,76,527,2,2024-06-05,No lo recomiendo
646,83,224,4,2024-08-26,Lo volvería a comprar
647,15,78,5,2026-01-27,Superó mis expectativas
648,25,22,5,2025-09-09,Muy buena relación precio-calidad
649,44,55,5,2024-11-22,
650,76,171,4,2024-06-07,Llegó rápido y como se describe
651,36,271,5,2025-07-25,"Excelente calidad, lo recomiendo"
652,76,219,5,2024-12-01,Muy buena relación precio-calidad
653,67,539,5,2024-09-26,Perfecto para uso diario
654,30,136,3,2025-10-15,"Cumple lo básico, nada del otro mundo"
655,95,328,4,2024-08-18,"Excelente calidad, lo recomiendo"
656,53,163,3,2025-05-09,Es correcto por el precio
657,92,335,3,2025-11-29,"Cumple lo básico, nada del otro mundo"
658,11,442,3,2024-08-15,"Cumple lo básico, nada del otro mundo"
659,36,445,4,2025-10-04,"Excelente calidad, lo recomiendo"
660,22,61,5,2024-07-31,Llegó rápido y como se describe
661,84,104,5,2026-04-22,Muy buena relación precio-calidad
662,13,565,4,2024-10-02,
663,50,47,3,2025-06-15,"Cumple lo básico, nada del otro mundo"
664,82,607,5,2025-11-05,
665,35,50,4,2026-05-11,Llegó rápido y como se describe
666,30,84,4,2025-07-10,
667,13,407,4,2025-11-24,Perfecto para uso diario
668,36,480,4,2025-09-14,"Excelente calidad, lo recomiendo"
669,79,204,5,2025-04-11,Superó mis expectativas
670,57,47,4,2026-03-26,Perfecto para uso diario
671,61,239,5,2025-12-21,"Excelente calidad, lo recomiendo"
672,67,169,5,2026-05-23,"Excelente calidad, lo recomiendo"
673,66,177,4,2024-09-03,Perfecto para uso diario
674,30,22,4,2025-06-26,Lo volvería a comprar
675,81,603,4,2025-12-29,Superó mis expectativas
676,75,17,5,2026-01-26,Superó mis expectativas
677,93,232,3,2024-08-02,
678,47,92,5,2024-07-15,
679,50,400,0,2025-07-03,El envío tardó demasiado
680,35,424,4,2026-04-22,Llegó rápido y como se describe
681,4,535,4,2025-11-18,"Excelente calidad, lo recomiendo"
682,69,399,4,2025-01-18,Muy buena relación precio-calidad
683,33,58,4,2025-04-13,Superó mis expectativas
684,22,85,5,2025-07-25,Llegó rápido y como se describe
685,52,157,1,2024-08-16,
686,85,280,4,2024-09-21,Superó mis expectativas
687,21,199,2,2024-08-04,
688,50,434,5,2025-06-20,Llegó rápido y como se describe
689,18,103,5,2025-12-21,Lo volvería a comprar
690,45,526,5,2026-04-02,"Excelente calidad, lo recomiendo"
691,40,493,1,2025-06-10,
692,21,427,4,2025-06-29,Perfecto para uso diario
693,88,439,4,2025-09-12,"Excelente calidad, lo recomiendo"
694,15,86,5,2025-10-20,
695,89,19,5,2026-01-02,Llegó rápido y como se describe
696,73,433,4,2024-12-08,Superó mis expectativas
697,93,348,3,2024-08-20,
698,92,244,3,2026-02-12,Es correcto por el precio
699,34,549,1,2024-08-07,No lo recomiendo
700,86,529,5,2024-06-11,Muy buena relación precio-calidad
701,19,165,4,2025-10-21,Lo volvería a comprar
702,17,127,0,2025-01-11,No lo recomiendo
703,28,10,4,2024-07-19,Llegó rápido y como se describe
704,54,353,4,2026-04-04,Lo volvería a comprar
705,3,109,5,2025-05-14,Superó mis expectativas
706,1,152,5,2025-10-14,"Excelente calidad, lo recomiendo"
707,77,48,4,2024-10-25,Perfecto para uso diario
708,95,578,1,2025-07-10,No lo recomiendo
709,77,590,5,2024-12-15,Lo volvería a comprar
710,35,544,5,2024-10-15,Superó mis expectativas
711,54,82,4,2025-08-30,Perfecto para uso diario
712,9,467,5,2024-12-07,Lo volvería a comprar
713,88,585,5,2024-12-02,Perfecto para uso diario
714,13,367,5,2026-03-10,Lo volvería a comprar
715,70,558,5,2025-02-27,"Excelente calidad, lo recomiendo"
716,34,336,5,2025-09-27,"Excelente calidad, lo recomiendo"
717,69,484,4,2025-04-26,Superó mis expectativas
718,38,548,2,2026-06-09,No lo recomiendo
719,50,453,4,2025-06-12,
720,74,116,5,2025-09-16,"Excelente calidad, lo recomiendo"
721,36,83,4,2024-09-12,Llegó rápido y como se describe
722,80,551,5,2024-11-26,Lo volvería a comprar
723,10,319,1,2025-04-16,El envío tardó demasiado
724,88,201,5,2024-12-07,Llegó rápido y como se describe
725,21,494,5,2025-10-27,Perfecto para uso diario
726,31,314,4,2025-07-12,Perfecto para uso diario
727,32,183,5,2024-07-14,Lo volvería a comprar
728,77,397,4,2025-09-15,Perfecto para uso diario
729,8,484,0,2026-05-13,No lo recomiendo
730,82,513,5,2025-03-13,Superó mis expectativas
731,9,477,1,2024-09-29,No llegó como esperaba
732,28,360,4,2025-04-23,Superó mis expectativas
733,18,71,2,2026-03-03,
734,68,27,4,2026-01-26,Perfecto para uso diario
735,3,25,5,2025-04-01,
736,55,392,5,2025-06-19,Perfecto para uso diario
737,21,509,4,2024-12-09,"Excelente calidad, lo recomiendo"
738,58,327,4,2025-12-27,Llegó rápido y como se describe
739,3,329,3,2025-01-19,Es correcto por el precio
740,51,30,5,2024-12-07,"Excelente calidad, lo recomiendo"
741,28,157,5,2026-02-13,Llegó rápido y como se describe
742,19,233,5,2025-10-07,Muy buena relación precio-calidad
743,61,278,5,2025-12-11,Muy buena relación precio-calidad
744,24,284,2,2025-10-31,Se rompió al poco tiempo
745,84,576,4,2026-06-16,"Excelente calidad, lo recomiendo"
746,57,368,4,2025-03-20,Superó mis expectativas
747,68,347,5,2025-06-16,Superó mis expectativas
748,47,90,5,2025-03-11,Llegó rápido y como se describe
749,31,272,4,2026-03-31,Lo volvería a comprar
750,47,94,4,2026-04-15,Lo volvería a comprar
751,27,335,2,2025-10-06,No lo recomiendo
752,34,70,4,2025-10-03,Perfecto para uso diario
753,39,456,5,2026-01-20,Superó mis expectativas
754,10,19,3,2025-08-24,"Cumple lo básico, nada del otro mundo"
755,73,429,5,2026-04-15,Lo volvería a comprar
756,67,392,4,2025-03-17,Perfecto para uso diario
757,2,339,5,2025-04-29,Superó mis expectativas
758,38,414,3,2025-07-20,"Cumple lo básico, nada del otro mundo"
759,53,339,2,2025-04-22,No llegó como esperaba
760,11,136,2,2026-04-24,Mala calidad de materiales
761,17,514,5,2024-07-19,Lo volvería a comprar
762,94,441,5,2024-09-19,Perfecto para uso diario
763,53,55,5,2024-06-15,Perfecto para uso diario
764,31,425,4,2026-05-06,Muy buena relación precio-calidad
765,22,189,4,2024-10-15,Muy buena relación precio-calidad
766,48,343,3,2026-06-24,Es correcto por el precio
767,63,575,4,2024-12-18,
768,70,245,3,2024-12-02,"Cumple lo básico, nada del otro mundo"
769,60,128,2,2025-10-26,
770,11,285,4,2026-06-08,Lo volvería a comprar
771,88,323,5,2025-09-01,Perfecto para uso diario
772,38,222,3,2026-02-11,"Cumple lo básico, nada del otro mundo"
773,85,68,4,2025-02-02,Superó mis expectativas
774,93,269,5,2026-01-23,Lo volvería a comprar
775,68,279,4,2025-10-23,
776,59,324,4,2025-08-12,Llegó rápido y como se describe
777,83,195,4,2025-02-21,Muy buena relación precio-calidad
778,79,538,4,2026-02-20,
779,8,389,4,2026-01-09,Muy buena relación precio-calidad
780,26,56,5,2025-08-10,Muy buena relación precio-calidad
781,43,515,5,2026-01-26,Lo volvería a comprar
782,35,275,5,2025-02-04,
783,68,287,5,2024-07-14,Lo volvería a comprar
784,59,314,4,2024-07-16,Lo volvería a comprar
785,88,82,3,2024-08-15,"Está bien, aunque tardó en llegar"
786,18,520,4,2025-11-04,
787,38,111,5,2024-11-17,Llegó rápido y como se describe
788,1,551,5,2025-10-01,
789,7,48,3,2026-06-13,
790,31,294,5,2025-03-21,Llegó rápido y como se describe
791,60,263,5,2025-03-06,Perfecto para uso diario
792,8,214,3,2025-12-10,Es correcto por el precio
793,33,249,4,2025-10-06,
794,46,562,4,2026-02-26,Superó mis expectativas
795,36,350,4,2025-12-11,
796,27,96,5,2024-08-21,Llegó rápido y como se describe
797,47,514,4,2026-06-24,Lo volvería a comprar
798,27,22,4,2024-09-22,Llegó rápido y como se describe
799,43,479,1,2024-07-30,El envío tardó demasiado
800,80,191,5,2026-05-31,Muy buena relación precio-calidad
801,61,334,5,2024-08-11,"Excelente calidad, lo recomiendo"
802,15,383,5,2025-07-31,Lo volvería a comprar
803,27,120,5,2024-11-09,Superó mis expectativas
804,41,440,5,2025-03-14,Superó mis expectativas
805,48,526,3,2024-06-13,
806,45,569,5,2025-10-01,Llegó rápido y como se describe
807,88,192,5,2024-07-06,Llegó rápido y como se describe
808,10,159,4,2024-06-07,Llegó rápido y como se describe
809,57,167,5,2025-12-13,"Excelente calidad, lo recomiendo"
810,56,425,5,2026-06-02,Perfecto para uso diario
811,64,43,4,2025-04-17,Lo volvería a comprar
812,1,120,4,2026-03-08,Muy buena relación precio-calidad
813,85,246,4,2026-01-17,Muy buena relación precio-calidad
814,23,75,5,2025-11-03,
815,6,5,1,2024-12-01,Mala calidad de materiales
816,46,242,3,2025-12-07,Es correcto por el precio
817,92,368,4,2025-11-24,Lo volvería a comprar
818,38,435,4,2024-09-28,"Excelente calidad, lo recomiendo"
819,37,482,5,2025-09-20,Muy buena relación precio-calidad
820,79,103,5,2024-12-14,
821,51,429,4,2025-11-10,Lo volvería a comprar
822,65,374,4,2024-07-10,Llegó rápido y como se describe
823,26,125,4,2025-05-23,"Excelente calidad, lo recomiendo"
824,40,349,1,2024-12-22,Mala calidad de materiales
825,8,358,3,2024-08-30,Es correcto por el precio
826,55,264,5,2025-04-18,Superó mis expectativas
827,49,550,4,2026-03-13,Perfecto para uso diario
828,33,422,4,2025-03-12,Llegó rápido y como se describe
829,40,9,1,2024-06-14,No llegó como esperaba
830,57,270,3,2025-10-14,
831,61,247,4,2024-12-02,Llegó rápido y como se describe
832,93,556,5,2025-08-12,Llegó rápido y como se describe
833,19,215,5,2024-07-16,"Excelente calidad, lo recomiendo"
834,16,483,4,2025-12-04,Superó mis expectativas
835,56,81,1,2024-07-07,No llegó como esperaba
836,77,89,5,2025-06-26,Llegó rápido y como se describe
837,35,512,4,2025-01-07,Perfecto para uso diario
838,39,521,5,2024-07-28,Llegó rápido y como se describe
839,76,399,5,2024-08-28,Muy buena relación precio-calidad
840,45,360,5,2024-06-20,Lo volvería a comprar
841,64,347,4,2026-05-08,
842,29,565,3,2024-07-26,Es correcto por el precio
843,36,282,3,2026-03-16,
844,86,203,5,2025-11-01,Muy buena relación precio-calidad
845,87,306,5,2025-04-13,Llegó rápido y como se describe
846,21,413,5,2025-09-08,
847,58,256,3,2026-04-08,
848,55,371,3,2025-03-29,Es correcto por el precio
849,63,85,3,2024-08-20,
850,20,398,3,2025-09-23,"Está bien, aunque tardó en llegar"
851,94,1,4,2024-09-27,Lo volvería a comprar
852,50,11,4,2025-07-18,
853,95,570,3,2024-08-29,
854,62,321,4,2025-06-05,Lo volvería a comprar
855,3,600,4,2024-12-20,Perfecto para uso diario
856,15,269,4,2024-10-16,Lo volvería a comprar
857,53,593,2,2024-10-01,El envío tardó demasiado
858,51,559,4,2025-04-21,Perfecto para uso diario
859,76,392,5,2024-11-21,
860,73,588,5,2025-05-18,Lo volvería a comprar
861,7,12,3,2025-11-30,"Cumple lo básico, nada del otro mundo"
862,91,566,5,2026-03-04,Llegó rápido y como se describe
863,38,100,5,2025-11-02,Lo volvería a comprar
864,30,298,5,2025-02-01,"Excelente calidad, lo recomiendo"
865,24,452,5,2025-09-07,Superó mis expectativas
866,27,296,1,2026-05-04,
867,65,81,5,2026-04-10,
868,63,463,5,2025-01-18,
869,7,504,5,2025-10-24,Muy buena relación precio-calidad
870,34,109,4,2025-10-28,Muy buena relación precio-calidad
871,1,19,5,2024-06-16,"Excelente calidad, lo recomiendo"
872,8,173,5,2025-12-13,
873,2,82,2,2025-02-09,No lo recomiendo
874,46,572,5,2026-01-16,Llegó rápido y como se describe
875,63,151,3,2025-09-03,Es correcto por el precio
876,37,331,4,2026-06-30,Muy buena relación precio-calidad
877,74,102,4,2025-12-11,Perfecto para uso diario
878,27,407,5,2025-08-28,Muy buena relación precio-calidad
879,6,605,2,2026-06-30,No llegó como esperaba
880,90,16,5,2025-01-15,Lo volvería a comprar
881,49,356,4,2025-11-30,Perfecto para uso diario
882,75,388,4,2025-06-22,Superó mis expectativas
883,79,595,2,2026-01-09,No lo recomiendo
884,94,469,5,2026-04-23,Lo volvería a comprar
885,55,386,4,2025-03-31,Lo volvería a comprar
886,48,461,4,2026-02-05,Superó mis expectativas
887,62,220,5,2026-03-04,
888,60,326,1,2025-11-20,Mala calidad de materiales
889,94,255,5,2025-01-16,Lo volvería a comprar
890,60,290,5,2026-06-07,Llegó rápido y como se describe
891,72,513,4,2024-07-24,Superó mis expectativas
892,70,377,3,2025-06-04,
893,59,216,3,2024-06-04,Es correcto por el precio
894,57,574,4,2025-11-03,Lo volvería a comprar
895,22,161,4,2025-05-08,Superó mis expectativas
896,28,57,4,2025-10-24,
897,77,597,5,2026-04-20,Lo volvería a comprar
898,2,428,3,2026-03-27,"Cumple lo básico, nada del otro mundo"
899,37,231,5,2024-08-20,Lo volvería a comprar
900,40,466,1,2025-03-20,No lo recomiendo
901,63,128,2,2024-11-10,Se rompió al poco tiempo
902,81,324,5,2025-02-18,Llegó rápido y como se describe
903,93,49,5,2025-08-02,Llegó rápido y como se describe
904,89,402,5,2024-06-12,Lo volvería a comprar
905,21,574,5,2026-06-01,
906,13,382,5,2025-09-03,
907,80,79,4,2024-09-22,"Excelente calidad, lo recomiendo"
908,43,587,5,2024-07-17,Superó mis expectativas
909,67,564,5,2024-11-01,
910,14,569,4,2025-04-17,"Excelente calidad, lo recomiendo"
911,40,395,2,2024-09-01,El envío tardó demasiado
912,12,495,5,2024-08-30,Muy buena relación precio-calidad
913,45,373,4,2024-12-05,Llegó rápido y como se describe
914,44,373,4,2025-04-05,Perfecto para uso diario
915,45,421,4,2024-12-19,Superó mis expectativas
916,66,422,5,2025-05-07,
917,38,269,3,2025-04-21,
918,73,90,4,2025-02-21,
919,51,446,4,2026-03-03,Perfecto para uso diario
920,65,102,5,2024-08-06,Muy buena relación precio-calidad
921,20,281,5,2025-08-18,Muy buena relación precio-calidad
922,9,324,3,2026-01-06,"Cumple lo básico, nada del otro mundo"
923,26,360,5,2025-11-16,
924,49,214,4,2025-02-19,Perfecto para uso diario
925,47,101,5,2025-09-10,
926,39,597,2,2025-03-14,Mala calidad de materiales
927,34,484,5,2025-12-27,"Excelente calidad, lo recomiendo"
928,21,18,4,2024-09-06,Superó mis expectativas
929,31,581,5,2026-04-06,Llegó rápido y como se describe
930,51,131,4,2024-10-16,Lo volvería a comprar
931,63,123,2,2026-02-13,Mala calidad de materiales
932,74,111,3,2025-01-03,"Cumple lo básico, nada del otro mundo"
933,55,178,5,2024-09-24,Lo volvería a comprar
934,84,175,3,2025-10-19,
935,58,410,3,2025-08-22,"Cumple lo básico, nada del otro mundo"
936,11,98,4,2024-10-31,Llegó rápido y como se describe
937,91,335,4,2025-01-01,Muy buena relación precio-calidad
938,48,254,4,2025-12-09,Superó mis expectativas
939,92,319,5,2026-03-11,"Excelente calidad, lo recomiendo"
940,92,29,4,2025-09-01,Perfecto para uso diario
941,55,564,3,2025-12-04,
942,84,132,4,2024-11-12,"Excelente calidad, lo recomiendo"
943,49,134,6,2026-03-20,Muy buena relación precio-calidad
944,90,450,5,2026-06-04,Llegó rápido y como se describe
945,18,142,3,2024-12-22,"Está bien, aunque tardó en llegar"
946,72,220,4,2024-11-10,Muy buena relación precio-calidad
947,38,351,5,2025-10-10,Lo volvería a comprar
948,45,8,4,2026-05-15,"Excelente calidad, lo recomiendo"
949,40,220,4,2025-05-19,Superó mis expectativas
950,86,35,4,2025-05-25,Llegó rápido y como se describe
951,32,132,3,2026-04-10,Es correcto por el precio
952,36,384,2,2025-06-13,Se rompió al poco tiempo
953,71,461,4,2025-02-26,
954,70,124,5,2024-06-29,Superó mis expectativas
955,45,1,2,2024-11-25,
956,25,460,4,2026-02-18,Muy buena relación precio-calidad
957,61,169,4,2024-10-11,
958,23,532,5,2026-04-26,
959,55,563,3,2025-12-26,"Cumple lo básico, nada del otro mundo"
960,3,486,5,2026-01-30,Lo volvería a comprar
961,24,176,5,2024-10-11,Muy buena relación precio-calidad
962,15,5,5,2025-03-08,Llegó rápido y como se describe
963,45,266,4,2024-07-21,Perfecto para uso diario
964,75,134,4,2024-06-12,Llegó rápido y como se describe
965,3,16,5,2024-11-21,Superó mis expectativas
966,18,370,5,2026-01-06,Lo volvería a comprar
967,32,341,5,2026-06-27,Perfecto para uso diario
968,28,173,4,2024-11-30,Llegó rápido y como se describe
969,71,5,5,2026-03-20,
970,62,547,2,2025-05-22,No llegó como esperaba
971,70,336,3,2025-11-01,Es correcto por el precio
972,72,600,4,2026-04-22,"Excelente calidad, lo recomiendo"
973,15,367,2,2026-03-24,No lo recomiendo
974,50,47,1,2026-03-01,El envío tardó demasiado
975,38,592,4,2025-08-27,"Excelente calidad, lo recomiendo"
976,75,64,3,2025-10-26,Es correcto por el precio
977,61,129,5,2026-04-10,"Excelente calidad, lo recomiendo"
978,19,324,4,2025-03-13,Lo volvería a comprar
979,35,235,5,2026-05-03,Perfecto para uso diario
980,85,437,5,2025-04-16,Perfecto para uso diario
981,94,581,5,2026-04-21,Lo volvería a comprar
982,77,332,5,2026-01-17,Muy buena relación precio-calidad
983,84,509,2,2024-08-30,No lo recomiendo
984,95,49,3,2025-07-17,"Cumple lo básico, nada del otro mundo"
985,80,153,2,2024-12-01,Mala calidad de materiales
986,44,89,4,2026-06-09,Lo volvería a comprar
987,56,431,3,2026-04-06,Es correcto por el precio
988,29,555,4,2024-08-05,Muy buena relación precio-calidad
989,15,116,5,2025-10-26,Lo volvería a comprar
990,79,263,4,2026-03-01,Llegó rápido y como se describe
991,50,334,5,2025-10-01,Llegó rápido y como se describe
992,84,400,4,2025-03-13,
993,58,271,1,2024-06-01,No llegó como esperaba
994,8,120,6,2025-02-09,Lo volvería a comprar
995,36,278,3,2025-02-27,Es correcto por el precio
996,41,83,5,2026-04-04,
997,75,499,4,2025-04-30,"Excelente calidad, lo recomiendo"
998,77,116,4,2025-07-16,Lo volvería a comprar
999,6,219,3,2025-02-18,Es correcto por el precio
1000,27,30,5,2025-03-07,"Excelente calidad, lo recomiendo"
1001,78,72,6,2025-07-16,Lo volvería a comprar
1002,78,549,5,2024-12-13,"Excelente calidad, lo recomiendo"
1003,76,173,4,2024-06-18,Perfecto para uso diario
1004,7,458,4,2026-01-10,
1005,56,285,1,2025-06-20,
1006,74,108,4,2024-09-09,"Excelente calidad, lo recomiendo"
1007,42,167,5,2025-06-27,Muy buena relación precio-calidad
1008,64,297,4,2025-06-01,Perfecto para uso diario
1009,77,193,2,2026-06-19,El envío tardó demasiado
1010,92,341,3,2025-02-07,"Está bien, aunque tardó en llegar"
1011,66,109,5,2025-07-26,Lo volvería a comprar
1012,94,128,1,2026-03-08,No lo recomiendo
1013,91,245,3,2025-09-19,"Cumple lo básico, nada del otro mundo"
1014,28,24,4,2024-10-02,Superó mis expectativas
1015,17,256,5,2025-05-10,Lo volvería a comprar
1016,11,120,3,2025-08-03,"Cumple lo básico, nada del otro mundo"
1017,13,559,1,2025-02-28,
1018,50,480,4,2024-06-20,"Excelente calidad, lo recomiendo"
1019,85,143,5,2025-08-29,Superó mis expectativas
1020,12,189,4,2025-05-25,Lo volvería a comprar
1021,57,582,5,2024-08-29,Lo volvería a comprar
1022,33,588,5,2024-08-08,Perfecto para uso diario
1023,4,602,5,2026-03-23,Muy buena relación precio-calidad
1024,74,433,3,2025-06-19,"Cumple lo básico, nada del otro mundo"
1025,54,358,3,2026-02-20,"Está bien, aunque tardó en llegar"
1026,95,223,5,2026-04-21,"Excelente calidad, lo recomiendo"
1027,52,400,5,2026-05-20,Llegó rápido y como se describe
1028,83,305,3,2025-02-02,"Cumple lo básico, nada del otro mundo"
1029,42,493,4,2025-07-20,Muy buena relación precio-calidad
1030,9,105,5,2024-07-30,Superó mis expectativas
1031,30,447,3,2026-03-01,"Está bien, aunque tardó en llegar"
1032,7,106,4,2025-09-14,"Excelente calidad, lo recomiendo"
1033,54,426,3,2026-02-12,Es correcto por el precio
1034,24,430,1,2026-03-07,El envío tardó demasiado
1035,54,352,4,2024-12-26,Llegó rápido y como se describe
1036,56,101,3,2025-02-22,"Cumple lo básico, nada del otro mundo"
1037,1,85,5,2025-12-17,Llegó rápido y como se describe
1038,83,136,5,2024-07-23,Llegó rápido y como se describe
1039,88,229,1,2026-06-11,El envío tardó demasiado
1040,40,18,5,2026-06-06,Muy buena relación precio-calidad
1041,15,80,4,2025-11-02,Llegó rápido y como se describe
1042,54,182,5,2025-12-21,Superó mis expectativas
1043,88,110,5,2025-01-29,Llegó rápido y como se describe
1044,73,155,2,2026-05-22,No lo recomiendo
1045,47,534,4,2025-06-29,Llegó rápido y como se describe
1046,27,49,3,2024-09-07,"Está bien, aunque tardó en llegar"
1047,71,526,0,2024-08-25,Se rompió al poco tiempo
1048,34,90,5,2025-06-12,"Excelente calidad, lo recomiendo"
1049,70,560,3,2024-12-17,
1050,84,80,4,2026-01-29,Muy buena relación precio-calidad
1051,90,351,5,2025-08-22,Perfecto para uso diario
1052,75,386,3,2025-09-06,
1053,16,140,1,2025-06-11,El envío tardó demasiado
1054,16,456,4,2026-02-24,Perfecto para uso diario
1055,27,6,1,2025-03-27,
1056,58,94,4,2025-01-20,Llegó rápido y como se describe
1057,25,365,5,2026-02-28,Lo volvería a comprar
